"","row","center.X","center.Y","TR","Elev.minim","Elev.maxim","Elev.mean","Elev.mode","Elev.stdde","Elev.varia","CV","IQ","Elev.skewn","Elev.kurto","Elev.AAD","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.ske","Elev.L.kur","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Return.1.c","Return.2.c","Return.3.c","Return.4.c","Percentage","Percenta_1","X.All.retur","First.retu","All.return","Percenta_2","Percenta_3","Percenta_4","Percenta_5","X.All.ret_1","X.All.ret_2","First.re_1","First.re_2","All.retu_1","All.retu_2","Total.firs","Canopy.rel","Elev.quadr","Elev.cubic","Profile.ar","Habitat"
"479",2,530980,22540,748,3.0022,13.3259,6.248,4.9686,2.2277,4.9624,0.3565,3.2407,0.7299,2.8439,1.8354,6.248,1.2452,0.2111,0.1004,0.1993,0.1696,0.0806,3.0919,3.3326,3.684,4.2758,4.5272,4.7155,5.2203,5.7199,6.444,7.243,7.7679,8.2404,9.4557,10.5606,12.1893,693,55,0,0,65.812,55.9043,71.0351,693,748,29.2498,44.7293,23.6173,36.7713,30.0095,46.7236,308,471,316,492,1053,0.3144,6.6327,7.0126,32.7783,"RMR"
"480",2,531000,22540,498,3.0023,12.2849,5.8495,3.0023,2.1153,4.4744,0.3616,2.9488,0.7294,2.8739,1.7167,5.8495,1.1829,0.1955,0.0946,0.2022,0.1652,0.08,3.0258,3.1425,3.3771,3.7901,4.0815,4.4729,4.9388,5.4835,6.1442,6.6781,7.0303,7.6076,9.0311,9.9559,11.4541,481,17,0,0,45.5924,39.7446,47.2038,481,498,20.7583,45.4976,17.6377,39.6648,20.9479,47.109,219,480,221,497,1055,0.3067,6.2195,6.584,26.4382,"RMR"
"481",2,531020,22540,837,3.0117,10.557,5.7603,3.6106,1.8025,3.249,0.3129,2.9985,0.4944,2.2113,1.5236,5.7603,1.0238,0.1342,0.0385,0.1777,0.1311,0.0376,3.1094,3.3712,3.6117,4.044,4.2775,4.4824,4.9254,5.4109,5.9695,6.6653,7.276,7.6894,8.3208,8.9978,9.807,790,47,0,0,69.0559,57.4468,73.1643,790,837,31.2063,62.4126,25.1201,51.6815,31.993,65.8217,357,714,366,753,1144,0.3643,6.0354,6.3004,37.53,"RMR"
"482",2,531040,22540,934,3.0039,13.8239,6.7842,5.2366,2.7067,7.3261,0.399,3.7286,0.721,2.7475,2.1769,6.7842,1.5118,0.2544,0.1379,0.2228,0.1683,0.0912,3.06,3.2468,3.5308,4.223,4.6157,5.0907,5.689,6.2966,6.9755,7.6985,8.3443,9.0073,10.8766,12.3329,13.5011,859,75,0,0,73.7339,61.407,80.1717,859,934,32.618,51.5021,26.2327,41.6831,34.2489,54.4206,380,600,399,634,1165,0.3494,7.3037,7.805,33.4242,"RMR"
"483",2,531060,22540,868,3.0035,11.8403,5.9188,5.2478,1.9077,3.6392,0.3223,3.0984,0.4272,2.4103,1.5909,5.9188,1.0868,0.1044,0.0497,0.1836,0.0961,0.0458,3.0612,3.2419,3.5144,3.9918,4.2278,4.5635,5.2354,5.7544,6.2884,6.9138,7.3263,7.741,8.6394,9.1275,10.5351,791,77,0,0,69.1434,55.4633,75.8741,791,868,34.4406,44.2308,25.8147,33.2268,35.3147,45.4545,394,506,404,520,1144,0.3299,6.2182,6.5018,36.4879,"RMR"
"484",2,531080,22540,975,3.0087,11.8479,6.5452,6.9372,1.9803,3.9214,0.3026,3.189,0.0926,2.1547,1.6645,6.5452,1.1374,0.0157,0.0559,0.1738,0.0138,0.0492,3.09,3.3753,3.8463,4.5787,4.8117,5.1975,5.9664,6.6927,7.148,7.7301,8.0007,8.3246,9.1657,9.754,10.7298,890,83,2,0,78.1387,63.5593,85.6014,890,975,43.7226,37.489,33.1812,28.4224,44.6883,38.2792,498,427,509,436,1139,0.4001,6.8379,7.1008,41,"RMR"
"485",2,531100,22540,830,3.0071,11.1904,5.8465,5.8648,1.9254,3.7072,0.3293,2.8915,0.6218,2.6639,1.5801,5.8465,1.0846,0.1554,0.0804,0.1855,0.1432,0.0742,3.0499,3.242,3.4997,4.058,4.3483,4.5916,4.9875,5.5744,6.0334,6.6482,7.2398,7.6665,8.5709,9.4266,10.8799,772,58,0,0,64.0133,56.0432,68.8226,772,830,29.7678,29.3532,25.3883,24.9831,31.1774,30.6799,359,354,376,370,1206,0.347,6.155,6.4571,32.4854,"RMR"
"486",2,531120,22540,1298,3.0038,11.5859,6.6195,6.137,2.1525,4.6333,0.3252,3.4078,0.2257,2.1058,1.804,6.6195,1.2363,0.0689,0.0577,0.1868,0.0557,0.0466,3.0641,3.3501,3.7667,4.5145,4.8645,5.2352,5.9131,6.4379,7.1042,7.7697,8.2723,8.7389,9.6411,10.2339,11.2179,1114,183,1,0,74.4155,66.7695,86.7067,1114,1298,39.5458,45.2906,31.3786,37.1399,40.7482,48.2298,592,678,610,722,1497,0.4213,6.9605,7.27,42.2035,"RMR"
"487",2,531140,22540,1132,3.0023,13.3306,6.7538,5.1335,2.2915,5.2512,0.3393,3.5137,0.3659,2.2323,1.9335,6.7538,1.3096,0.1175,0.0613,0.1939,0.0898,0.0468,3.0693,3.4496,3.8248,4.5824,4.975,5.2029,5.7444,6.4489,7.248,7.9731,8.4887,8.9446,10.1212,10.688,11.6361,1012,118,2,0,74.5214,62.3348,83.3579,1012,1132,37.408,55.3756,28.9648,44.6035,38.7334,59.6465,508,752,526,810,1358,0.3632,7.1317,7.4816,37.8005,"RMR"
"488",2,531500,22540,1115,3.1049,17.0722,11.7134,13.0816,2.7451,7.5353,0.2344,3.1704,-0.8909,3.3634,2.1351,11.7134,1.4989,-0.2925,0.226,0.128,-0.1952,0.1508,4.0281,6.0286,7.3914,9.5508,10.4172,11.0259,11.825,12.2982,12.8435,13.3127,13.5876,13.884,14.6136,15.32,16.3053,919,193,3,0,98.7111,88.1423,119.7637,919,1115,73.2546,42.1053,54.3083,31.0672,73.7916,42.2127,682,392,687,393,931,0.6163,12.0305,12.2832,62.8262,"RMR"
"489",2,531520,22540,1049,3.0309,16.6691,11.3201,12.7725,2.7569,7.6005,0.2435,3.3837,-0.8351,3.2919,2.1741,11.3201,1.5194,-0.2696,0.201,0.1342,-0.1775,0.1323,3.5735,5.7072,7.1366,9.2416,9.8228,10.3817,11.1361,11.8676,12.4752,13.0012,13.2065,13.6435,14.3127,14.8802,15.9053,869,177,3,0,96.0221,82.4038,115.9116,869,1049,66.2983,40.7735,47.8397,29.3009,67.2928,41.2155,600,369,609,373,905,0.6078,11.6506,11.9137,58.0473,"RMR"
"490",2,531540,22540,903,3.1046,17.0835,11.9077,12.6458,2.8503,8.124,0.2394,3.0441,-1.1463,4.0659,2.14,11.9077,1.5217,-0.341,0.2756,0.1278,-0.2241,0.1811,3.6555,5.0134,8.1104,10.0534,10.736,11.3643,12.0403,12.514,12.9705,13.5507,13.7801,14.0721,14.8564,15.4119,16.1751,783,115,5,0,93.8849,74.321,108.2734,783,903,65.9472,50.9592,46.0082,35.2263,67.0264,51.3189,550,425,559,428,834,0.6297,12.2437,12.4972,54.2446,"RMR"
"491",2,531560,22540,801,3.8039,18.0598,12.7636,13.3078,2.5821,6.6672,0.2023,2.4548,-1.2874,4.5609,1.8958,12.7636,1.3498,-0.3412,0.2833,0.1058,-0.2528,0.2099,4.7136,7.0143,8.9546,11.2911,11.9535,12.4848,12.9995,13.3547,13.7318,14.1933,14.4083,14.6492,15.3195,15.741,16.7807,696,101,4,0,85.1897,73.7569,98.0416,696,801,63.2803,50.4284,48.3425,38.0295,64.2595,50.5508,517,412,525,413,817,0.6285,13.0219,13.2233,55.8827,"RMR"
"492",2,531580,22540,580,3.1815,19.5193,12.4382,10.9614,3.7832,14.3127,0.3042,5.8935,-0.147,2.2497,3.1549,12.4382,2.1649,-0.0473,0.1269,0.1741,-0.0219,0.0586,3.9589,5.7364,7.4946,9.3353,9.7404,10.2688,11.2108,12.1272,13.384,15.0881,15.6339,16.4541,17.6405,18.1858,19.0992,453,121,6,0,60.2394,58.7045,77.1277,453,580,34.1755,44.2819,27.2267,37.3482,35.7713,49.0691,257,333,269,369,752,0.5666,12.9998,13.4801,38.6056,"RMR"
"493",2,531600,22540,943,3.1241,20.0198,13.4226,14.9243,3.5865,12.8631,0.2672,4.2853,-0.9502,3.2579,2.8051,13.4226,1.9552,-0.4174,0.2663,0.1457,-0.2135,0.1362,3.8001,5.645,7.2348,11.0362,11.7248,12.3979,13.5097,14.23,14.9428,15.6772,16.01,16.3194,17.3167,17.7811,18.6597,802,138,3,0,95.933,86.7525,112.799,802,943,67.3445,45.5742,52.6219,35.0506,68.4211,45.5742,563,381,572,381,836,0.6095,13.8931,14.2472,61.7406,"RMR"
"494",1,530780,22520,830,3.0426,11.8767,7.5337,8.0907,1.9029,3.621,0.2526,2.7686,-0.1941,2.4075,1.5684,7.5337,1.0869,-0.0492,0.0911,0.1443,-0.0453,0.0838,3.3907,4.1253,4.9983,5.8178,6.1727,6.4813,7.1286,7.625,8.2,8.7141,8.9413,9.2292,9.9896,10.4993,11.3357,776,53,1,0,86.4143,62.2189,92.4276,776,830,47.4388,38.8641,32.2339,26.3118,47.8842,39.0869,426,349,430,351,898,0.5084,7.77,7.979,42.6868,"RMR"
"495",1,530800,22520,860,3.0133,13.6683,7.4514,6.9032,2.1185,4.4881,0.2843,2.8516,0.2309,2.713,1.7003,7.4514,1.2016,0.0506,0.1344,0.1613,0.0421,0.1119,3.2538,4.0679,4.6564,5.7135,6.0054,6.2584,6.8772,7.3755,7.8459,8.5551,8.8569,9.2081,10.3698,10.9909,12.5056,801,59,0,0,90.3044,63.893,96.956,801,860,45.7723,56.4825,30.7578,37.8158,46.6742,57.3844,406,501,414,509,887,0.4165,7.7463,8.0214,39.1577,"RMR"
"496",1,530820,22520,866,3.0432,11.5476,6.8211,6.283,2.0801,4.3269,0.305,3.4225,-0.0276,1.9375,1.7859,6.8211,1.1996,-0.0133,0.0264,0.1759,-0.0111,0.022,3.1698,3.4956,3.8865,4.6609,5.0879,5.485,6.1823,6.8911,7.5618,8.2388,8.5104,8.8724,9.5016,10.0255,10.9112,771,91,4,0,85.762,65.015,96.3293,771,866,47.7197,54.6162,32.8829,38.4384,48.7208,56.9522,429,491,438,512,899,0.4442,7.1308,7.402,43.0707,"RMR"
"497",1,530840,22520,819,3.0099,13.6727,7.6779,8.4259,2.1616,4.6725,0.2815,2.8438,0.114,2.8796,1.7314,7.6779,1.2189,-0.0021,0.1517,0.1588,-0.0017,0.1244,3.1112,4.0151,4.69,5.8133,6.2018,6.4748,7.214,7.7418,8.4042,8.8188,9.0455,9.2432,10.26,11.5186,13.1518,719,100,0,0,81.3348,64.4375,92.6471,719,819,47.2851,36.086,33.4382,25.4131,48.0769,36.5385,418,319,425,323,884,0.4378,7.9761,8.2488,39.5284,"RMR"
"498",1,530860,22520,723,3.0197,13.2305,6.4789,6.2612,2.0877,4.3586,0.3222,2.9432,0.5181,3.0908,1.6804,6.4789,1.1759,0.0963,0.1132,0.1815,0.0819,0.0962,3.0756,3.4029,3.8372,4.4698,4.8152,5.1593,5.859,6.3699,6.9401,7.4278,7.7585,8.2155,9.1815,10.0562,12.49,661,61,1,0,75.8898,58.8283,83.008,661,723,38.806,42.8243,27.9902,30.9194,39.4948,43.628,338,373,344,380,871,0.3388,6.8065,7.1221,33.4321,"RMR"
"499",1,530880,22520,815,3.0599,12.186,7.1059,6.3917,1.9272,3.7142,0.2712,2.7292,0.0872,2.5692,1.5701,7.1059,1.0976,0.0115,0.1099,0.1545,0.0105,0.1001,3.1786,3.8275,4.5578,5.4256,5.7094,6.0298,6.5599,7.1079,7.6184,8.1969,8.4387,8.6675,9.5522,10.3077,11.7091,739,76,0,0,86.231,66.2602,95.0992,739,815,46.4411,59.1599,33.1707,42.1951,47.6079,60.5601,398,507,408,519,857,0.4433,7.3623,7.5973,42.5331,"RMR"
"500",1,530900,22520,538,3.0012,11.3156,5.2479,3.5291,1.7607,3.1002,0.3355,1.9606,1.2633,4.2782,1.3262,5.2479,0.9349,0.2387,0.1511,0.1781,0.2554,0.1616,3.0509,3.1807,3.3949,3.7782,3.9917,4.1507,4.5687,4.8355,5.199,5.5828,5.9522,6.3023,7.8137,8.9802,10.4973,527,11,0,0,61.5654,43.5981,62.8505,527,538,24.0654,54.6729,16.7747,38.3306,24.1822,55.257,206,468,207,473,856,0.2702,5.5348,5.8493,25.4294,"RMR"
"501",1,530920,22520,498,3.0448,11.2662,6.0118,5.6548,1.9824,3.9299,0.3298,2.9202,0.602,2.5398,1.6313,6.0118,1.1187,0.1621,0.0816,0.1861,0.1449,0.0729,3.1034,3.3619,3.6296,4.1328,4.4048,4.7382,5.1983,5.6682,6.2015,6.9405,7.325,7.7645,9.0085,9.8638,10.8727,462,35,1,0,53.5342,44.1098,57.7057,462,498,23.8702,27.6941,19.132,22.2321,25.029,29.0846,206,239,216,251,863,0.3609,6.3296,6.6395,28.1831,"RMR"
"502",1,530940,22520,771,3.0005,11.4116,6.1421,5.5372,1.8622,3.4679,0.3032,2.6768,0.2859,2.4215,1.533,6.1421,1.0634,0.0591,0.0783,0.1731,0.0556,0.0736,3.0652,3.3087,3.6124,4.2854,4.6866,5.0334,5.5641,6.118,6.6055,7.0692,7.3635,7.8311,8.6459,9.3517,10.6136,705,65,1,0,77.8146,59.9533,85.0993,705,771,40.7285,49.5585,29.6267,36.3919,42.053,51.6556,369,449,381,468,906,0.3735,6.4179,6.6748,38.4355,"RMR"
"503",1,530960,22520,727,3.0087,12.6687,6.08,3.9287,2.1189,4.4897,0.3485,3.1817,0.684,2.7904,1.7494,6.08,1.1895,0.1858,0.0815,0.1956,0.1562,0.0686,3.0911,3.3574,3.595,4.0781,4.321,4.5659,5.1601,5.7108,6.3265,7.048,7.5027,7.9417,9.1065,10.046,11.6679,662,63,2,0,69.6109,55.3272,76.4458,662,727,32.1767,58.6751,24.1248,46.1948,33.3333,63.8275,306,558,317,607,951,0.3179,6.4382,6.7899,32.057,"RMR"
"504",1,530980,22520,444,3.0425,13.0619,6.6181,3.5196,2.6062,6.7921,0.3938,4.5973,0.4484,2.0589,2.288,6.6181,1.4794,0.1934,-0.0092,0.2235,0.1308,-0.0062,3.1891,3.4147,3.5987,3.9895,4.2175,4.4639,5.1018,6.1307,7.4004,8.2302,8.8147,9.1118,10.3198,11.0307,12.5715,399,45,0,0,41.6493,37,46.3466,399,444,20.6681,38.4134,17.75,34.0833,22.2338,42.6931,198,368,213,409,958,0.3569,7.1117,7.5615,22.6806,"RMR"
"505",1,531000,22520,629,3.001,11.7256,5.8708,6.1862,1.8263,3.3353,0.3111,2.5433,0.6112,2.9842,1.4587,5.8708,1.025,0.1178,0.107,0.1746,0.1149,0.1043,3.0744,3.2751,3.6034,4.1331,4.3662,4.7031,5.2683,5.7661,6.2059,6.6242,6.9095,7.25,8.4673,9.4507,10.6873,603,26,0,0,58.1485,48.3474,60.6557,603,629,28.2546,23.9151,23.0592,19.5234,28.9296,24.4937,293,248,300,254,1037,0.3289,6.1479,6.4208,30.9514,"RMR"
"506",1,531020,22520,840,3.0273,12.1494,6.4574,3.8961,2.0114,4.0455,0.3115,3.2267,0.2535,2.2975,1.6946,6.4574,1.1512,0.0555,0.0532,0.1783,0.0482,0.0463,3.1665,3.4582,3.8597,4.3554,4.7733,5.1712,5.7711,6.3817,7.0492,7.6755,8,8.2841,9.0465,9.6992,11.3142,756,83,1,0,70.1299,58.2524,77.9221,756,840,36.3636,64.3785,28.294,52.0804,37.8479,69.666,392,694,408,751,1078,0.376,6.7631,7.0446,37.3956,"RMR"
"507",1,531040,22520,761,3.0004,13.8384,5.9536,3.0004,2.1133,4.4659,0.355,2.8291,0.8671,3.7648,1.6904,5.9536,1.1676,0.1741,0.1182,0.1961,0.1491,0.1012,3.0294,3.1672,3.4482,3.9579,4.2539,4.5334,5.0883,5.7498,6.3619,6.8756,7.083,7.4316,8.796,9.9342,12.5052,692,67,2,0,61.4565,51.4537,67.5844,692,761,30.2842,61.4565,24.2732,51.3861,31.8828,67.4956,341,692,359,760,1126,0.2725,6.317,6.6858,30.5044,"RMR"
"508",1,531060,22520,919,3.0076,11.5238,6.0665,3.0076,1.99,3.9601,0.328,2.8477,0.4883,2.7055,1.6106,6.0665,1.1248,0.1057,0.0961,0.1854,0.094,0.0855,3.0543,3.2006,3.4874,4.1564,4.4022,4.6947,5.4698,6.0342,6.4816,7.0008,7.2499,7.6024,8.7777,9.9196,11.194,850,68,1,0,69.1619,56.8336,74.7762,850,919,35.6387,69.0806,27.953,56.7718,36.7779,74.6949,438,849,452,918,1229,0.3592,6.3842,6.6876,34.3622,"RMR"
"509",1,531140,22520,398,3.0133,10.3484,5.493,4.8762,1.4262,2.034,0.2596,2.0871,0.3949,2.6423,1.1829,5.493,0.8106,0.062,0.0634,0.1476,0.0765,0.0782,3.0928,3.337,3.6342,4.19,4.446,4.6564,4.9125,5.3109,5.7825,6.3312,6.5331,6.7992,7.3559,7.9845,9.0519,381,17,0,0,61.6505,50.3797,64.4013,381,398,30.0971,41.1003,23.5443,32.4051,30.0971,41.4239,186,254,186,256,618,0.3381,5.6746,5.8511,34.9376,"RMR"
"510",1,531480,22520,1034,3.0143,15.0675,9.9014,12.0064,2.9296,8.5827,0.2959,4.4806,-0.6732,2.3053,2.4783,9.9014,1.6327,-0.317,0.086,0.1649,-0.1941,0.0527,3.4227,4.3256,5.1273,6.8061,7.6972,8.5156,9.9237,10.9492,11.4657,11.9583,12.1778,12.4094,12.9383,13.3894,14.5299,895,135,4,0,90.7708,75.0908,104.8682,895,1034,62.069,30.5274,45.2433,21.8591,63.1846,30.5274,612,301,623,301,986,0.5714,10.3253,10.6516,51.9499,"RMR"
"511",1,531500,22520,946,3.0027,14.0456,8.7137,8.6118,2.665,7.1022,0.3058,3.9395,-0.2836,2.2843,2.1816,8.7137,1.5221,-0.1071,0.1171,0.1747,-0.0704,0.0769,3.1286,3.7861,4.8283,6.2123,6.7738,7.357,8.3305,8.9814,9.563,10.3273,10.7133,11.2043,11.9971,12.8532,13.6228,841,105,0,0,92.4176,77.0358,103.956,841,946,55.4945,57.3626,41.6124,43.241,56.1538,58.3516,505,522,511,531,910,0.5172,9.1117,9.4418,50.3601,"RMR"
"512",1,531520,22520,997,3.0322,16.274,10.5848,11.6499,2.8612,8.1863,0.2703,3.4655,-0.8019,3.0659,2.265,10.5848,1.5789,-0.2816,0.2023,0.1492,-0.1784,0.1281,3.4615,4.3347,6.0651,8.4606,9.1645,9.5732,10.3807,11.2396,11.8065,12.3502,12.63,12.9167,13.7647,14.3113,15.2593,853,138,6,0,96.712,82.7386,113.0385,853,997,64.059,47.9592,47.7178,35.2697,65.1927,48.1859,565,423,575,425,882,0.5704,10.9643,11.2578,56.9818,"RMR"
"513",1,531540,22520,941,3.045,16.9954,11.9972,13.4524,2.9242,8.5507,0.2437,3.4452,-1.1093,3.6653,2.2636,11.9972,1.5711,-0.3852,0.2324,0.131,-0.2452,0.1479,3.7008,5.3881,7.4473,9.9653,10.6559,11.4023,12.1387,12.7366,13.3534,13.8114,14.1011,14.3098,14.9165,15.4561,16.238,818,118,5,0,95.4492,82.1117,109.8016,818,941,66.5111,42.5904,49.9127,31.8499,66.7445,42.5904,570,365,572,365,857,0.6417,12.348,12.6128,60.4406,"RMR"
"514",1,531560,22520,919,3.1089,19.126,13.5429,15.0582,2.5756,6.6337,0.1902,2.7986,-1.2402,4.7824,1.9238,13.5429,1.3625,-0.3108,0.2523,0.1006,-0.2281,0.1852,4.9193,8.118,10.1615,11.9065,12.4834,12.9358,13.5109,14.1238,14.6699,15.0875,15.282,15.4833,16.0193,16.5685,17.9433,801,118,0,0,96.9734,81.6163,111.2591,801,919,64.6489,33.5351,47.8686,24.8668,65.2542,33.8983,534,277,539,280,826,0.6514,13.7854,13.9795,61.3334,"RMR"
"515",1,531580,22520,864,3.0605,19.2274,14.1902,16.6612,3.1456,9.8946,0.2217,3.632,-1.3342,4.6065,2.3971,14.1902,1.6617,-0.4398,0.2559,0.1171,-0.2647,0.154,4.3584,7.4316,10.1133,12.0755,12.8538,13.4427,14.2974,14.9755,15.6016,16.1924,16.4858,16.8044,17.3161,17.616,18.1278,736,119,9,0,92.9293,84.2105,109.0909,736,864,65.7828,24.7475,51.3645,19.1033,66.5404,24.7475,521,196,527,196,792,0.6884,14.5343,14.7922,65.2968,"RMR"
"516",1,531600,22520,887,3.0026,21.7689,14.3496,16.705,4.0986,16.7985,0.2856,5.8517,-0.5589,2.4973,3.4486,14.3496,2.3083,-0.3297,0.1683,0.1609,-0.1428,0.0729,4.2082,6.7308,8.4678,10.4134,11.517,12.2762,13.7493,15.5095,16.4661,16.9994,17.3687,17.6885,19.0049,19.7699,21.2404,774,106,7,0,94.2753,85.5352,108.039,774,887,60.1705,38.3678,48.891,30.6654,61.754,38.7333,494,315,507,318,821,0.6046,14.9228,15.3808,56.9206,"RMR"
"517",0,530980,22500,385,3.0055,16.2214,7.0244,3.8446,3.177,10.0934,0.4523,4.2207,0.9844,3.2003,2.5504,7.0244,1.7352,0.4086,0.1755,0.247,0.2355,0.1012,3.0439,3.2454,3.702,4.262,4.4578,4.9046,5.4418,6.1809,7.0802,8.1765,8.6785,9.5429,11.9455,14.1395,15.2013,347,38,0,0,73.2068,58.5106,81.2236,347,385,31.6456,65.1899,23.5562,51.8237,32.7004,71.9409,150,309,155,341,474,0.3041,7.7077,8.3883,28.6917,"RMR"
"518",0,531000,22500,352,3.012,12.1431,5.7398,5.7658,1.7963,3.2267,0.313,2.275,0.8635,3.6161,1.3669,5.7398,0.9868,0.1549,0.1492,0.1719,0.157,0.1512,3.0292,3.1813,3.6946,4.1599,4.3728,4.7617,5.1954,5.5325,5.8241,6.2235,6.6478,6.98,8.4761,9.2689,10.8722,327,25,0,0,67.4227,51.3869,72.5773,327,352,31.5464,30.9278,22.4818,22.0438,31.7526,31.134,153,150,154,151,485,0.2987,6.0136,6.2953,32.2879,"RMR"
"519",0,531020,22500,270,3.012,9.9967,5.4353,4.3424,1.7661,3.1193,0.3249,2.6681,0.6897,2.5124,1.501,5.4353,0.9893,0.1805,0.0506,0.182,0.1825,0.0511,3.0575,3.2121,3.4762,3.8481,4.02,4.1507,4.4987,4.8002,5.6642,6.4488,6.6881,6.9649,7.9124,8.9501,9.7742,250,20,0,0,49.1159,40.724,53.0452,250,270,21.611,32.8094,17.3454,26.8477,22.5933,34.9705,110,167,115,178,509,0.3469,5.714,5.991,29.4902,"RMR"
"520",0,531040,22500,411,3.0181,9.1453,5.6074,4.3797,1.6044,2.5741,0.2861,2.5664,0.1922,1.8814,1.3854,5.6074,0.9243,0.0497,0.0088,0.1648,0.0537,0.0096,3.0595,3.2717,3.4657,4.0264,4.3264,4.4662,4.8956,5.4727,6.0035,6.7373,6.8928,7.2429,7.9181,8.1529,8.7993,386,24,1,0,68.0776,57.2423,72.4868,386,411,33.6861,51.4991,27.1588,42.2006,34.3915,53.4392,191,292,195,303,567,0.4226,5.8318,6.0395,41.856,"RMR"
"521",0,531060,22500,396,3.0233,9.1678,5.4301,5.6567,1.6806,2.8244,0.3095,2.632,0.4153,2.1133,1.4243,5.4301,0.9598,0.1073,0.026,0.1768,0.1118,0.0271,3.0514,3.2088,3.3351,3.6949,3.9739,4.2233,4.6022,5.2712,5.7449,6.3785,6.6059,6.9636,8.0533,8.5206,9.0248,379,17,0,0,65.0086,52.5896,67.9245,379,396,31.5609,29.1595,24.7012,22.5764,31.9039,29.1595,184,170,186,170,583,0.3917,5.6836,5.9247,36.6688,"RMR"
"522",0,531080,22500,565,3.0052,10.9696,6.2083,6.0393,1.9436,3.7774,0.3131,3.103,0.1595,2.0843,1.6452,6.2083,1.1179,0.0384,0.0391,0.1801,0.0343,0.035,3.0339,3.2508,3.6592,4.1754,4.5493,4.8634,5.5124,6.1407,6.8134,7.3333,7.6523,8.1401,8.7731,9.3166,10.3632,482,83,0,0,70.7783,61.9518,82.9662,482,565,39.7944,43.025,30.2632,32.6754,40.5286,43.7592,271,293,276,298,681,0.4022,6.5049,6.7729,39.8696,"RMR"
"523",0,531140,22500,159,3.2053,11.3218,6.9991,9.647,2.1021,4.4187,0.3003,3.3721,0.0067,1.9333,1.7945,6.9991,1.2155,-2e-04,0.031,0.1737,-1e-04,0.0255,3.3223,3.7441,4.1004,4.9308,5.3074,5.7004,6.337,7.1047,7.6715,8.3768,8.6796,9.1606,9.739,10.1775,10.9331,145,14,0,0,62.7706,57.6087,68.8312,145,159,34.1991,9.0909,29.3478,7.6087,35.0649,9.0909,79,21,81,21,231,0.4674,7.3061,7.5777,39.6136,"RMR"
"524",0,531160,22500,140,3.0068,10.511,6.247,3.0068,2.1314,4.543,0.3412,3.5148,0.1382,1.9084,1.8056,6.247,1.231,0.0473,0.018,0.1971,0.0384,0.0146,3.0472,3.1387,3.3563,3.8954,4.3997,4.798,5.6083,6.1384,6.806,7.5875,7.9146,8.4189,9.1054,9.6897,10.4785,131,9,0,0,51.7787,46.2046,55.336,131,140,26.087,51.3834,22.1122,45.8746,26.4822,54.9407,66,130,67,139,253,0.4318,6.5981,6.9079,31.2898,"RMR"
"525",0,531480,22500,429,3.02,17.3048,7.8382,5.0607,2.9165,8.5059,0.3721,4.9924,0.3601,2.253,2.4839,7.8382,1.6665,0.1411,0.05,0.2126,0.0846,0.03,3.1352,3.6536,4.2763,5.0524,5.3802,5.8468,6.5769,7.4064,8.3617,9.7544,10.3726,10.8342,11.9459,12.6062,13.8225,346,82,1,0,82.381,65.6968,102.1429,346,429,44.7619,70.9524,29.8622,52.3737,46.4286,81.4286,188,298,195,342,420,0.3373,8.362,8.8366,39.2086,"RMR"
"526",0,531500,22500,468,3.0814,14.6623,9.0979,9.8829,2.7352,7.4811,0.3006,4.0182,-0.245,2.2924,2.2718,9.0979,1.565,-0.0941,0.1165,0.172,-0.0601,0.0744,3.2274,4.1144,5.0662,6.8003,7.1867,7.6574,8.4333,9.2877,10.1145,10.7289,11.2049,11.6241,12.5458,13.3003,14.1778,393,71,4,0,91.3953,75.7282,108.8372,393,468,57.2093,47.4419,40.2913,33.3333,57.907,47.907,246,204,249,206,430,0.5195,9.4993,9.8367,49.0086,"RMR"
"527",0,531520,22500,473,3.0783,15.2285,9.5315,12.1427,2.9347,8.6125,0.3079,4.9735,-0.1924,1.9693,2.5512,9.5315,1.6878,-0.0848,0.0308,0.1771,-0.0503,0.0182,3.3553,4.6269,5.6184,6.715,7.0657,7.6062,8.4253,9.8979,10.8438,11.7388,12.0392,12.3363,13.2698,13.8275,14.4733,405,66,2,0,95.7447,88.0819,111.8203,405,473,56.5012,26.9504,45.9963,21.2291,58.3924,26.9504,239,114,247,114,423,0.5311,9.9721,10.3441,57.743,"RMR"
"528",0,531540,22500,429,3.0173,15.361,10.6291,12.6179,3.3157,10.9936,0.3119,3.618,-1.0652,2.9921,2.6314,10.6291,1.7685,-0.4918,0.2007,0.1664,-0.2781,0.1135,3.1827,3.5052,4.0345,8.3388,9.3793,10.0529,10.9465,11.8648,12.3129,12.7078,12.9973,13.161,13.8661,14.2136,14.8237,377,51,1,0,84.34,75.6614,95.9732,377,429,60.6264,31.5436,48.5009,24.8677,61.5213,31.5436,271,141,275,141,447,0.6167,11.1331,11.4772,54.9817,"RMR"
